4557.1132;1.5601;1.0449;1.7603;0.8863;0.5936
4577.5305;1.5356;1.0376;1.7432;0.8810;0.5952
4597.9287;1.5186;1.0205;1.7310;0.8773;0.5896
4618.3071;1.4941;1.0181;1.7163;0.8706;0.5932
4638.6650;1.4819;1.0059;1.7017;0.8709;0.5911
4659.0015;1.4624;1.0010;1.6919;0.8644;0.5916
4679.3160;1.4502;0.9888;1.6797;0.8634;0.5887
4699.6079;1.4307;0.9839;1.6724;0.8555;0.5883
4719.8763;1.4160;0.9717;1.6553;0.8555;0.5870
4740.1206;1.3989;0.9717;1.6504;0.8476;0.5888
4760.3402;1.3916;0.9570;1.6357;0.8508;0.5851
4780.5344;1.3745;0.9570;1.6309;0.8428;0.5868
4800.7026;1.3696;0.9473;1.6211;0.8449;0.5843
4820.8442;1.3550;0.9448;1.6162;0.8384;0.5846
4840.9586;1.3452;0.9351;1.6040;0.8387;0.5830
4861.0452;1.3257;0.9302;1.5967;0.8303;0.5826
4881.1035;1.3257;0.9253;1.5869;0.8354;0.5831
4901.1328;1.3062;0.9180;1.5820;0.8256;0.5803
4921.1327;1.2964;0.9155;1.5698;0.8258;0.5832
4941.1026;1.2817;0.9082;1.5674;0.8178;0.5794
4961.0421;1.2744;0.9009;1.5552;0.8195;0.5793
4980.9506;1.2622;0.8984;1.5503;0.8142;0.5795
5000.8277;1.2524;0.8887;1.5430;0.8117;0.5760
5020.6729;1.2427;0.8862;1.5356;0.8092;0.5771
5040.4858;1.2280;0.8862;1.5259;0.8048;0.5808
5060.2659;1.2183;0.8765;1.5186;0.8023;0.5772
5080.0128;1.2134;0.8740;1.5088;0.8042;0.5793
5099.7261;1.1963;0.8643;1.5064;0.7942;0.5737
5119.4054;1.1987;0.8569;1.4917;0.8036;0.5745
5139.0504;1.1865;0.8545;1.4868;0.7980;0.5747
5158.6606;1.1792;0.8521;1.4648;0.8050;0.5817
5178.2358;1.1694;0.8447;1.4624;0.7997;0.5776
5197.7756;1.1621;0.8423;1.4575;0.7973;0.5779
5217.2796;1.1450;0.8398;1.4502;0.7896;0.5791
5236.7477;1.1401;0.8350;1.4404;0.7915;0.5797
5256.1794;1.1328;0.8325;1.4307;0.7918;0.5819
5275.5745;1.1279;0.8252;1.4209;0.7938;0.5808
5294.9327;1.1182;0.8228;1.4209;0.7869;0.5790
5314.2538;1.1133;0.8154;1.4087;0.7903;0.5789
5333.5376;1.1011;0.8106;1.4038;0.7844;0.5774
5352.7837;1.0938;0.8057;1.3892;0.7874;0.5800
5371.9920;1.0815;0.7983;1.3794;0.7841;0.5788
5391.1624;1.0742;0.7910;1.3599;0.7900;0.5817
5410.2945;1.0620;0.7861;1.3525;0.7852;0.5812
5429.3882;1.0474;0.7739;1.3355;0.7843;0.5795
