999,000000000	-0,024414062	0,002441406
0,000000000	-0,039062500	0,002441406
1,000000000	-0,036621094	0,000000000
2,000000000	-0,039062500	0,000000000
3,000000000	-0,034179687	0,000000000
4,000000000	-0,036621094	0,000000000
5,000000000	-0,034179687	0,000000000
6,000000000	-0,039062500	0,002441406
7,000000000	-0,034179687	0,002441406
8,000000000	-0,039062500	0,000000000
9,000000000	-0,034179687	0,000000000
10,000000000	-0,041503906	0,002441406
11,000000000	-0,034179687	0,000000000
12,000000000	-0,041503906	0,000000000
13,000000000	-0,031738281	0,002441406
14,000000000	-0,036621094	0,002441406
15,000000000	-0,034179687	0,000000000
16,000000000	-0,039062500	0,002441406
17,000000000	-0,034179687	0,000000000
18,000000000	-0,039062500	0,002441406
19,000000000	-0,034179687	0,000000000
20,000000000	-0,039062500	0,002441406
21,000000000	-0,034179687	0,000000000
22,000000000	-0,034179687	0,000000000
23,000000000	-0,031738281	0,002441406
24,000000000	-0,036621094	0,000000000
25,000000000	-0,034179687	0,002441406
26,000000000	-0,036621094	0,002441406
27,000000000	-0,034179687	0,000000000
28,000000000	-0,039062500	0,000000000
29,000000000	-0,039062500	0,002441406
30,000000000	-0,036621094	0,002441406
31,000000000	-0,034179687	0,002441406
32,000000000	-0,039062500	0,000000000
33,000000000	-0,036621094	0,000000000
34,000000000	-0,036621094	0,000000000
35,000000000	-0,039062500	0,000000000
36,000000000	-0,036621094	0,000000000
37,000000000	-0,034179687	0,002441406
38,000000000	-0,039062500	0,000000000
39,000000000	-0,034179687	0,000000000
40,000000000	-0,041503906	0,002441406
41,000000000	-0,036621094	0,002441406
42,000000000	-0,036621094	0,002441406
43,000000000	-0,034179687	0,002441406
44,000000000	-0,036621094	0,002441406
45,000000000	-0,036621094	0,000000000
46,000000000	-0,036621094	0,002441406
47,000000000	-0,039062500	0,000000000
48,000000000	-0,036621094	0,002441406
49,000000000	-0,036621094	0,000000000
50,000000000	-0,039062500	0,002441406
51,000000000	-0,039062500	0,000000000
52,000000000	-0,034179687	0,002441406
53,000000000	-0,036621094	0,000000000
54,000000000	-0,034179687	0,002441406
55,000000000	-0,036621094	0,002441406
56,000000000	-0,034179687	0,000000000
57,000000000	-0,036621094	0,000000000
58,000000000	-0,034179687	0,002441406
59,000000000	-0,039062500	0,000000000
60,000000000	-0,034179687	0,002441406
61,000000000	-0,036621094	0,002441406
62,000000000	-0,036621094	0,002441406
63,000000000	-0,039062500	0,002441406
64,000000000	-0,034179687	0,000000000
65,000000000	-0,039062500	0,000000000
66,000000000	-0,034179687	0,000000000
67,000000000	-0,034179687	0,000000000
68,000000000	-0,031738281	0,002441406
69,000000000	-0,039062500	0,000000000
70,000000000	-0,036621094	0,000000000
71,000000000	-0,041503906	0,000000000
72,000000000	-0,034179687	0,002441406
73,000000000	-0,036621094	0,002441406
74,000000000	-0,036621094	0,000000000
75,000000000	-0,039062500	0,000000000
76,000000000	-0,034179687	0,002441406
77,000000000	-0,036621094	0,002441406
78,000000000	-0,036621094	0,002441406
79,000000000	-0,036621094	0,000000000
80,000000000	-0,034179687	0,000000000
81,000000000	-0,036621094	0,002441406
82,000000000	-0,036621094	0,000000000
83,000000000	-0,039062500	0,000000000
84,000000000	-0,034179687	0,002441406
85,000000000	-0,039062500	0,000000000
86,000000000	-0,036621094	0,002441406
87,000000000	-0,036621094	0,000000000
88,000000000	-0,039062500	0,002441406
89,000000000	-0,036621094	0,002441406
90,000000000	-0,039062500	1,000976562
91,000000000	-0,036621094	0,002441406
92,000000000	-0,036621094	0,000000000
93,000000000	-0,034179687	0,000000000
94,000000000	-0,034179687	0,000000000
95,000000000	-0,034179687	0,002441406
96,000000000	-0,036621094	0,002441406
97,000000000	-0,036621094	0,002441406
98,000000000	-0,036621094	0,000000000
99,000000000	-0,036621094	0,000000000
100,000000000	-0,036621094	0,000000000
101,000000000	-0,039062500	0,002441406
102,000000000	-0,036621094	0,002441406
103,000000000	-0,036621094	0,002441406
104,000000000	-0,036621094	0,000000000
105,000000000	-0,036621094	0,002441406
106,000000000	-0,043945312	0,000000000
107,000000000	-0,036621094	0,000000000
108,000000000	-0,039062500	0,002441406
109,000000000	-0,034179687	0,002441406
110,000000000	-0,036621094	0,000000000
111,000000000	-0,034179687	0,002441406
112,000000000	-0,036621094	0,000000000
113,000000000	-0,031738281	0,000000000
114,000000000	-0,036621094	0,000000000
115,000000000	-0,034179687	0,000000000
116,000000000	-0,039062500	0,000000000
117,000000000	-0,034179687	0,002441406
118,000000000	-0,036621094	0,000000000
119,000000000	-0,034179687	0,000000000
120,000000000	-0,034179687	0,000000000
121,000000000	-0,036621094	0,002441406
122,000000000	-0,036621094	0,000000000
123,000000000	-0,034179687	0,000000000
124,000000000	-0,036621094	0,000000000
125,000000000	-0,029296875	0,000000000
126,000000000	-0,036621094	0,000000000
127,000000000	-0,034179687	0,002441406
128,000000000	-0,039062500	0,000000000
129,000000000	-0,031738281	0,004882812
130,000000000	-0,036621094	0,000000000
131,000000000	-0,034179687	0,000000000
132,000000000	-0,036621094	0,002441406
133,000000000	-0,031738281	0,000000000
134,000000000	-0,036621094	0,000000000
135,000000000	-0,031738281	0,000000000
136,000000000	-0,039062500	0,000000000
137,000000000	-0,036621094	0,002441406
138,000000000	-0,039062500	0,000000000
139,000000000	-0,036621094	0,000000000
140,000000000	-0,041503906	0,002441406
141,000000000	-0,036621094	0,000000000
142,000000000	-0,039062500	0,002441406
143,000000000	-0,034179687	0,000000000
144,000000000	-0,039062500	0,998535156
145,000000000	-0,031738281	0,002441406
146,000000000	-0,036621094	0,000000000
147,000000000	-0,031738281	0,000000000
148,000000000	-0,036621094	0,000000000
149,000000000	-0,034179687	0,002441406
150,000000000	-0,034179687	0,002441406
151,000000000	-0,026855469	0,000000000
152,000000000	-0,041503906	0,002441406
153,000000000	-0,034179687	0,002441406
154,000000000	-0,041503906	0,002441406
155,000000000	-0,031738281	0,000000000
156,000000000	-0,036621094	0,000000000
157,000000000	-0,034179687	0,000000000
158,000000000	-0,039062500	0,002441406
159,000000000	-0,034179687	0,000000000
160,000000000	-0,039062500	0,000000000
161,000000000	-0,034179687	0,000000000
162,000000000	-0,039062500	-0,002441406
163,000000000	-0,031738281	0,002441406
164,000000000	-0,041503906	0,000000000
165,000000000	-0,034179687	0,002441406
166,000000000	-0,036621094	0,000000000
167,000000000	-0,031738281	0,000000000
168,000000000	-0,039062500	0,002441406
169,000000000	-0,031738281	0,000000000
170,000000000	-0,036621094	0,000000000
171,000000000	-0,034179687	0,000000000
172,000000000	-0,036621094	0,002441406
173,000000000	-0,031738281	0,000000000
174,000000000	-0,036621094	0,002441406
175,000000000	-0,036621094	0,000000000
176,000000000	-0,034179687	0,000000000
177,000000000	-0,034179687	0,000000000
178,000000000	-0,036621094	0,002441406
179,000000000	-0,036621094	0,002441406
180,000000000	-0,039062500	0,000000000
181,000000000	-0,034179687	0,000000000
182,000000000	-0,036621094	0,002441406
183,000000000	-0,034179687	0,000000000
184,000000000	-0,034179687	0,000000000
185,000000000	-0,034179687	0,998535156
186,000000000	-0,036621094	0,000000000
187,000000000	-0,034179687	0,000000000
188,000000000	-0,036621094	0,002441406
189,000000000	-0,034179687	0,000000000
190,000000000	-0,036621094	0,000000000
191,000000000	-0,034179687	0,002441406
192,000000000	-0,041503906	0,000000000
193,000000000	-0,034179687	0,000000000
194,000000000	-0,034179687	0,000000000
195,000000000	-0,034179687	0,000000000
196,000000000	-0,039062500	0,002441406
197,000000000	-0,034179687	0,000000000
198,000000000	-0,039062500	0,000000000
199,000000000	-0,031738281	0,000000000
200,000000000	-0,036621094	0,000000000
201,000000000	-0,036621094	0,000000000
202,000000000	-0,036621094	0,000000000
203,000000000	-0,036621094	0,002441406
204,000000000	-0,034179687	0,000000000
205,000000000	-0,036621094	0,002441406
206,000000000	-0,039062500	0,002441406
207,000000000	-0,034179687	0,002441406
208,000000000	-0,039062500	0,000000000
209,000000000	-0,034179687	0,000000000
210,000000000	-0,039062500	0,002441406
211,000000000	-0,036621094	0,002441406
212,000000000	-0,034179687	0,002441406
213,000000000	-0,034179687	0,000000000
214,000000000	-0,036621094	0,000000000
215,000000000	-0,034179687	0,002441406
216,000000000	-0,036621094	0,000000000
217,000000000	-0,031738281	0,000000000
218,000000000	-0,036621094	0,000000000
219,000000000	-0,031738281	0,998535156
220,000000000	-0,036621094	0,002441406
221,000000000	-0,036621094	0,002441406
222,000000000	-0,036621094	0,000000000
223,000000000	-0,036621094	0,000000000
224,000000000	-0,034179687	0,000000000
225,000000000	-0,034179687	0,000000000
226,000000000	-0,036621094	0,002441406
227,000000000	-0,034179687	0,000000000
228,000000000	-0,036621094	0,000000000
229,000000000	-0,034179687	0,002441406
230,000000000	-0,036621094	0,000000000
231,000000000	-0,036621094	0,002441406
232,000000000	-0,034179687	0,002441406
233,000000000	-0,036621094	0,000000000
234,000000000	-0,034179687	0,000000000
235,000000000	-0,041503906	0,000000000
236,000000000	-0,029296875	0,000000000
237,000000000	-0,041503906	0,002441406
238,000000000	-0,036621094	0,000000000
239,000000000	-0,036621094	0,002441406
240,000000000	-0,034179687	0,000000000
241,000000000	-0,036621094	0,000000000
242,000000000	-0,034179687	0,000000000
243,000000000	-0,036621094	0,000000000
244,000000000	-0,034179687	0,002441406
245,000000000	-0,036621094	0,002441406
246,000000000	-0,034179687	0,000000000
247,000000000	-0,036621094	0,998535156
248,000000000	-0,034179687	0,000000000
249,000000000	-0,043945312	0,002441406
250,000000000	-0,034179687	0,000000000
251,000000000	-0,039062500	0,000000000
252,000000000	-0,034179687	0,002441406
253,000000000	-0,034179687	0,002441406
254,000000000	-0,034179687	0,002441406
255,000000000	-0,036621094	0,002441406
256,000000000	-0,031738281	0,000000000
257,000000000	-0,039062500	0,000000000
258,000000000	-0,036621094	0,000000000
259,000000000	-0,051269531	0,000000000
260,000000000	-0,031738281	0,000000000
261,000000000	-0,034179687	0,000000000
262,000000000	-0,026855469	0,000000000
263,000000000	-0,041503906	0,000000000
264,000000000	-0,034179687	0,002441406
265,000000000	-0,043945312	0,000000000
266,000000000	-0,034179687	0,002441406
267,000000000	-0,039062500	0,000000000
268,000000000	-0,031738281	0,002441406
269,000000000	-0,036621094	0,000000000
270,000000000	-0,034179687	0,000000000
271,000000000	-0,041503906	0,002441406
272,000000000	-0,041503906	0,002441406
273,000000000	-0,036621094	0,000000000
274,000000000	-0,034179687	0,996093750
275,000000000	-0,039062500	0,002441406
276,000000000	-0,036621094	0,000000000
277,000000000	-0,039062500	0,002441406
278,000000000	-0,034179687	0,002441406
279,000000000	-0,039062500	0,000000000
280,000000000	-0,034179687	0,002441406
281,000000000	-0,041503906	0,000000000
282,000000000	-0,034179687	0,000000000
283,000000000	-0,041503906	0,000000000
284,000000000	-0,026855469	0,000000000
285,000000000	-0,036621094	0,000000000
286,000000000	-0,034179687	0,000000000
287,000000000	-0,041503906	0,000000000
288,000000000	-0,029296875	0,000000000
289,000000000	-0,039062500	0,000000000
290,000000000	-0,034179687	0,000000000
291,000000000	-0,041503906	0,000000000
292,000000000	-0,036621094	0,000000000
293,000000000	-0,036621094	0,000000000
294,000000000	-0,031738281	0,002441406
295,000000000	-0,036621094	0,002441406
296,000000000	-0,031738281	0,002441406
297,000000000	-0,036621094	0,998535156
298,000000000	-0,031738281	0,000000000
299,000000000	-0,034179687	0,000000000
300,000000000	-0,031738281	0,002441406
301,000000000	-0,036621094	0,002441406
302,000000000	-0,034179687	0,002441406
303,000000000	-0,041503906	0,000000000
304,000000000	-0,034179687	0,002441406
305,000000000	-0,036621094	0,000000000
306,000000000	-0,036621094	0,002441406
307,000000000	-0,039062500	0,000000000
308,000000000	-0,034179687	0,002441406
309,000000000	-0,036621094	0,002441406
310,000000000	-0,034179687	0,000000000
311,000000000	-0,039062500	0,000000000
312,000000000	-0,034179687	0,000000000
313,000000000	-0,036621094	0,000000000
314,000000000	-0,034179687	0,000000000
315,000000000	-0,036621094	0,000000000
316,000000000	-0,036621094	0,000000000
317,000000000	-0,031738281	0,000000000
318,000000000	-0,036621094	0,002441406
319,000000000	-0,034179687	0,002441406
320,000000000	-0,034179687	1,000976562
321,000000000	-0,034179687	0,000000000
322,000000000	-0,036621094	0,002441406
323,000000000	-0,034179687	0,000000000
324,000000000	-0,039062500	0,000000000
325,000000000	-0,034179687	0,000000000
326,000000000	-0,036621094	0,000000000
327,000000000	-0,034179687	0,000000000
328,000000000	-0,034179687	0,002441406
329,000000000	-0,031738281	0,000000000
330,000000000	-0,034179687	0,000000000
331,000000000	-0,034179687	0,000000000
332,000000000	-0,034179687	0,000000000
333,000000000	-0,034179687	0,000000000
334,000000000	-0,031738281	0,000000000
335,000000000	-0,034179687	0,000000000
336,000000000	-0,034179687	0,000000000
337,000000000	-0,036621094	0,000000000
338,000000000	-0,036621094	0,000000000
339,000000000	-0,031738281	0,000000000
340,000000000	-0,034179687	0,002441406
341,000000000	-0,031738281	0,000000000
342,000000000	-0,034179687	0,002441406
343,000000000	-0,034179687	0,002441406
344,000000000	-0,029296875	0,998535156
345,000000000	-0,034179687	0,002441406
346,000000000	-0,034179687	0,000000000
347,000000000	-0,034179687	0,000000000
348,000000000	-0,034179687	0,000000000
349,000000000	-0,034179687	0,000000000
350,000000000	-0,034179687	0,002441406
351,000000000	-0,034179687	0,000000000
352,000000000	-0,034179687	0,002441406
353,000000000	-0,031738281	0,000000000
354,000000000	-0,034179687	0,000000000
355,000000000	-0,036621094	0,000000000
356,000000000	-0,036621094	0,002441406
357,000000000	-0,036621094	0,002441406
